Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:14QNjDBXGCwEzJZUKkiTem,"まつり","まつり","Fujii Kaze",2022-03-20,225924,53,false,,2023-03-02T03:41:37Z,"j-pop","Universal Music LLC",0.661,0.737,1,-7.307,1,0.0349,0.00758,0.0408,0.293,0.325,97.021,4
spotify:track:2aEuA8PSqLa17Y4hKPj5rr,"Cheri Cheri Lady","Let's Talk About Love","Modern Talking",1985,226333,81,false,,2023-02-20T16:43:38Z,"pop châu âu,italo disco,nhạc dance châu âu","Hansa Local",0.677,0.616,10,-13.826,1,0.032,0.458,0.0132,0.349,0.851,114.223,4
spotify:track:0vn787M89IkgsGC3uL5fCq,"Touch By Touch","Greatest Hits","Joy",2014-07-08,229226,0,false,,2023-02-20T16:36:36Z,"","Beaver",0.64,0.792,0,-7.024,0,0.0293,0.0287,0.00013,0.0994,0.95,120.563,4
spotify:track:3oJLF4CajKbrJSdxpXKXc8,"七色シンフォニー","COALAMODE．","COALAMODE.",2017-02-08,271640,48,false,,2023-02-19T17:13:04Z,"anime,j-pop","Sony Music Labels Inc.",0.54,0.907,0,-2.091,1,0.0357,0.108,0,0.114,0.603,155.024,4
spotify:track:3PHJy7VvSC8hh33v3o8aSC,"優しさの理由","flyleaf","ChouCho",2012-08-08,254226,0,false,,2023-02-19T17:03:29Z,"anime,j-pop","Lantis",0.465,0.834,6,-4.043,1,0.0449,0.00421,0,0.0913,0.683,177.057,4
spotify:track:6GtyXx36LECHocLFysDGnY,"Night Core","Night Core","Yume Hazakura",2021-05-07,233666,0,false,,2023-02-19T16:48:28Z,"","Yume Hazakura",0.517,0.564,1,-6.197,0,0.0278,0.787,0.0000194,0.131,0.72,166.843,4
spotify:track:427vfPt3SW5ZhtCqwajhaT,"Skyreach","Various BLUE","Amamiya Sora",2016-09-07,268880,49,false,,2023-02-19T16:20:07Z,"anime,j-rock,j-pop","MusicRay'n Inc.",0.499,0.965,5,-2.261,0,0.0796,0.00169,0.00364,0.332,0.597,91.907,4
spotify:track:17gqkmWPppwlxIZLxTWzVy,"Liar Mask","Liar Mask","真山りか",2014-11-26,293640,51,false,,2023-02-19T16:14:47Z,"anime","Sony Music Labels Inc.",0.461,0.932,2,-2.499,0,0.0673,0.141,0,0.271,0.425,90.074,4
spotify:track:3sD6UXiXCsMA4aK5XE9iby,"热爱105℃的你 / Super Idol","热爱105℃的你 / Super Idol","Rainych",2021-12-08,202358,32,false,,2023-02-19T16:02:27Z,"anime,city pop,j-pop","Rainych",0.737,0.503,1,-10.273,1,0.0349,0.615,0.00259,0.26,0.682,137.091,4
spotify:track:5pnemqRjX8RmEvgdmAIsH9,"Renai Circulation","Renai Circulation","Rainych",2020-06-19,255360,36,false,,2023-02-19T15:58:26Z,"anime,city pop,j-pop","Rainych",0.78,0.752,1,-9.46,0,0.0367,0.665,0.000137,0.39,0.862,119.985,4
spotify:track:46HltLNfoXQqoSTnpxGVqN,"See Tình (Japanese Version)","See Tình (Japanese Version)","Rainych",2022-09-14,147314,0,false,,2023-02-19T15:58:09Z,"anime,city pop,j-pop","Rainych",0.681,0.778,1,-7.215,0,0.0503,0.0858,0.00000645,0.107,0.279,120.004,4
spotify:track:2tW75HGPzot4YzFiNSGQph,"Are You Lonely - Steve Aoki Remix","Neon Future IV (Remixes)","Steve Aoki;Alan Walker;ISÁK",2020-05-22,205333,0,false,,2023-02-14T17:17:53Z,"electro house,edm","Ultra Records",0.476,0.872,6,-4.106,0,0.0671,0.00676,0.00132,0.121,0.237,179.957,4
spotify:track:2r9hCNjupNy2C2g3r6SNz6,"Strongest (Alan Walker Remix)","Strongest (Alan Walker Remix)","Ina Wroldsen;Alan Walker",2017-12-01,210285,64,true,,2023-02-14T17:08:07Z,"pop na uy","Syco Music",0.722,0.787,0,-4.013,1,0.0734,0.0785,0.00000646,0.124,0.852,92.022,4
spotify:track:4bMLBGnjAGVFpjAfIkD0UY,"Believers","Believers","Alan Walker;Conor Maynard",2021-05-14,159077,49,false,,2023-02-14T17:04:48Z,"","Kreatell Music",0.649,0.69,8,-5.384,0,0.0296,0.0247,0,0.161,0.593,104.04,4
spotify:track:1jLsirPDkUS2g4gnkYua58,"Ignite","Ignite","Alan Walker;Julie Bergan;K-391;SEUNGRI",2018-05-11,210288,69,false,,2023-02-14T16:57:16Z,"pop na uy,k-pop","Kreatell Music",0.681,0.864,8,-4.3,0,0.116,0.0208,0.00000398,0.192,0.479,90.008,4
spotify:track:0lG6QM1jjbbX5UUn3DPmrZ,"Lost Control","Different World","Alan Walker;Sorana",2018-12-14,222320,64,false,,2023-02-14T16:53:16Z,"","Kreatell Music",0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,4
spotify:track:6k1Q8mNcA2jFH0uv5B6g9G,"Sorry","World Of Walker","Alan Walker;ISÁK",2021-11-26,165388,54,false,,2023-02-14T16:50:00Z,"","Kreatell Music",0.542,0.561,5,-7.029,0,0.0485,0.437,0.0704,0.135,0.183,175.998,4
spotify:track:1bNYIF1HZlWJe8ZKmTIFfT,"You're My Heart, You're My Soul '98","Back For Good","Modern Talking",1998,230266,65,false,,2023-02-14T16:41:18Z,"pop châu âu,italo disco,nhạc dance châu âu","Hansa Local",0.752,0.938,1,-4.08,0,0.0381,0.00455,0.00472,0.0855,0.967,119.322,4
spotify:track:6lanRgr6wXibZr8KgzXxBl,"a thousand years","a thousand years","Christina Perri",2011-10-18,285120,85,false,,2023-02-14T10:09:55Z,"soft pop","Atlantic Records",0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
spotify:track:5p0ietGkLNEqx1Z7ijkw5g,"My Love","Coast To Coast (Expanded Edition)","Westlife",2000,231760,73,false,,2023-02-14T10:01:34Z,"","RCA Records Label",0.491,0.593,0,-5.975,1,0.0255,0.098,0,0.257,0.328,144.142,4
spotify:track:2xBibqkmXJ4NQCe8lJeZco,"可愛くてごめん","可愛くてごめん","HoneyWorks;ちゅーたん(CV:早見沙織)",2022-11-21,219160,58,false,,2023-02-10T17:48:39Z,"vocaloid,j-pop,anime","MusicRay'n Inc.",0.642,0.958,2,-4.048,1,0.0464,0.163,0.00000424,0.408,0.757,159.949,4
spotify:track:6oexafIxFkZaEEcfJCsx4y,"The Swallow (feat. Midories)","E-SIDE 2","YOASOBI;midories",2022-11-18,217428,36,false,,2023-02-08T14:39:02Z,"j-pop,anime","YOASOBI",0.753,0.927,5,-4.946,0,0.0324,0.305,0,0.0836,0.859,105.005,4
spotify:track:1MiJnHrVOcQpPEvPlEKvdp,"Xin Đừng Nhắc Gì Tới Bruno","Encanto (Vietnamese Original Motion Picture Soundtrack)","Thảo Huỳnh;Huỳnh Thanh Thảo;Như Thùy;Hòa Bình;Phan Hưng;Duyên Quỳnh;Encanto - Cast",2022-01-28,216120,18,false,,2023-02-08T02:35:33Z,"","Walt Disney Records",0.619,0.424,0,-8.688,0,0.292,0.377,0,0.122,0.85,205.976,4
spotify:track:2XyKPHKQ73yApGSaUpLSL9,"メランコリック","一意専心","Kashitaro Ito",2014-01-22,221279,52,false,,2023-02-03T15:49:51Z,"vocaloid,anime","TOY'S FACTORY",0.537,0.669,1,-2.138,1,0.039,0.0115,0,0.348,0.839,139.966,4
spotify:track:6Zp8jTVNMeJh7QdLWcbBLq,"僕たちの歌","僕たちの歌","Tomohisa Sako",2013-01-30,322000,29,false,,2023-02-03T15:43:41Z,"anime,j-pop","Sony Music Labels Inc.",0.486,0.732,0,-4.366,1,0.039,0.111,0,0.142,0.452,109.972,4
spotify:track:6SRWhUJcD2YKahCwHavz3X,"Darkside","Different World","Alan Walker;Au/Ra;Tomine Harket",2018-12-14,211680,74,false,,2023-02-03T15:19:03Z,"","Kreatell Music",0.43,0.606,4,-5.115,0,0.0431,0.131,0,0.173,0.123,169.988,4
spotify:track:4Pfiskf1IHs4bz3T9m5dkT,"化作青煙 (さくらひらり)","陰陽師四週年紀念音樂專輯","Tomo;網易陰陽師手遊",2020-10-15,214430,25,false,,2023-02-03T15:07:33Z,"gufeng","Music Bravo Co., Ltd.",0.519,0.532,7,-7.278,0,0.0303,0.844,0.000603,0.0851,0.4,137.92,4
spotify:track:5qET1lpH1xHE0vgWK1bViI,"Love is a Beautiful Pain","Love Is a Beautiful Pain","Cliff Edge",2012-12-05,264463,42,false,,2023-02-03T15:06:47Z,"j-pop,j-r&b","BBN Music",0.657,0.878,5,-3.199,0,0.0514,0.493,0,0.0995,0.679,99.031,4
spotify:track:6gmwKGGuoY7NAqKI3pzMPC,"幽霊東京","夜撫でるメノウ / 幽霊東京","Ayase",2021-09-08,210626,53,false,,2023-02-03T03:13:47Z,"vocaloid,j-pop","Ayase",0.611,0.928,1,-4.137,1,0.034,0.00249,0.00000702,0.106,0.652,124.001,4
spotify:track:2NEzxeMKW0mk5pr7tcrvs2,"Có Chàng Trai Viết Lên Cây","Mắt Biếc (Original Motion Picture Soundtrack)","Phan Mạnh Quỳnh",2019-12-20,305786,56,false,,2023-02-03T03:07:12Z,"v-pop,indie việt,lo-fi việt","MovieScore Media",0.34,0.446,0,-9.383,0,0.0479,0.969,0.000454,0.128,0.149,177.284,4
spotify:track:1uiSR4P5t4XEs5WnjwPW9c,"届かない恋 '13","Emergence","上原れな",2014-02-12,306133,22,false,,2023-02-03T02:48:20Z,"anime","F.I.X.RECORDS",0.523,0.795,1,-4.965,0,0.0345,0.0115,0.000575,0.0987,0.564,134.914,4
spotify:track:3QgxfoytTNxwebDu2ilQlo,"Thay Tôi Yêu Cô Ấy","Thay Tôi Yêu Cô Ấy","Thanh Hưng",2019-08-03,328840,0,false,,2023-02-01T04:36:14Z,"v-pop,vinahouse","POPS WORLDWIDE",0.323,0.405,11,-7.704,0,0.0319,0.826,0,0.0706,0.205,167.984,4
spotify:track:6y4GYuZszeXNOXuBFsJlos,"Kaikai Kitan","Kaikai Kitan / Ao No Waltz","Eve",2020-12-23,221426,74,false,,2023-01-31T13:30:32Z,"anime,j-pop,j-rock,vocaloid,indie nhật bản","TOY'S FACTORY",0.584,0.911,5,-3.515,0,0.09,0.0119,0,0.119,0.606,92.502,4
spotify:track:2nfE7SRIRxPoK6cJPsuYkm,"Ngau Hung","Ngau Hung","Hoaprox",2018-01-01,75743,0,false,,2023-01-30T09:24:59Z,"v-pop","Techbeat Records",0.674,0.899,3,-5.078,0,0.0383,0.587,0.675,0.0769,0.261,109.97,4
spotify:track:1swCLGtGebrqw2VXPwxsT4,"无仙","雨之翼","Candy_Wind",2019-05-23,135959,0,false,,2023-01-30T09:05:24Z,"","看见音乐（北京）有限公司",0.713,0.596,4,-9.923,0,0.045,0.762,0.923,0.122,0.182,150.032,4
spotify:track:7CQjnYsGLdtcrsp95oBpCv,"Close To The Sun","Close To The Sun","TheFatRat;Anjulie",2019-09-20,192239,1,false,,2023-01-30T09:05:11Z,"","recordJet",0.659,0.884,1,-4.051,0,0.0423,0.366,0.0000334,0.12,0.355,88.958,4
spotify:track:156P4JWnRTEMvh3ZxTZejO,"You & Me Alone","Hoaprox (You & Me Alone)","Hoaprox;MINH",2019-07-30,238146,0,false,,2023-01-30T09:05:09Z,"v-pop","Techbeat Records",0.738,0.72,5,-5.627,0,0.0282,0.056,0.0000552,0.148,0.615,102.015,4
spotify:track:6xSO2mhQu8wRA7WnRhrBAo,"Ái Nộ","Ái Nộ","Yến Tattoo;Masew",2021-11-05,167920,30,false,,2023-01-28T15:59:36Z,"v-pop,vinahouse,hip hop việt nam,indie việt,lo-fi việt","Great Entertainment",0.776,0.478,8,-6.482,0,0.0491,0.365,0.0000313,0.17,0.558,95.017,4
spotify:track:6HMT7AzGA5wmn5m2t1BuZR,"Lonely (feat. ISÁK & Omar Noir)","Different World","Alan Walker;Steve Aoki;ISÁK;Omar Noir",2018-12-14,216053,49,false,,2023-01-27T15:41:45Z,"electro house,edm,hip hop na uy,pop na uy","Kreatell Music",0.521,0.819,6,-7.267,0,0.0413,0.00911,0.00227,0.086,0.184,89.952,4
spotify:track:698ItKASDavgwZ3WjaWjtz,"Faded","Different World","Alan Walker",2018-12-14,212106,82,false,,2023-01-27T15:41:32Z,"","Kreatell Music",0.468,0.627,6,-5.085,1,0.0476,0.0281,0.00000797,0.11,0.159,179.642,4
spotify:track:0lPfqcI3A8gQ9971nXxgq6,"カオスが極まる","カオスが極まる","UNISON SQUARE GARDEN",2022-10-19,230586,53,false,,2023-01-25T04:35:07Z,"anime,j-rock,j-pop","Toy's Factory",0.435,0.963,2,-3.581,1,0.233,0.00641,0,0.315,0.251,97.545,4
spotify:track:27F22WcGDyl4Z2KylVJkXL,"Đường Tôi Chở Em Về","Đường Tôi Chở Em Về","buitruonglinh",2020-07-03,266000,62,false,,2023-01-25T04:34:41Z,"v-pop,lo-fi việt,indie việt","Universal Music Indochina Distributed Labels",0.659,0.216,7,-16.081,1,0.0303,0.455,0.00000464,0.092,0.174,94.004,4
spotify:track:1egSj83G00A1G4rlRp6IyK,"Đừng Như Thói Quen","Đừng Như Thói Quen","JayKii;Sara Lưu",2019-06-11,266196,44,false,,2023-01-25T04:28:27Z,"v-pop,lo-fi việt,indie việt","JayKii",0.613,0.321,10,-9.119,0,0.03,0.778,0,0.131,0.175,114.996,4
spotify:track:0Nz6SyAceTkTy4lCDgqFJ7,"Anh Đánh Rơi Người Yêu Này","Anh Đánh Rơi Người Yêu Này","Andiez;AMEE",2019-07-15,217729,0,false,,2023-01-25T04:13:25Z,"v-pop,indie việt,lo-fi việt,hip hop việt nam","Andiez",0.534,0.752,4,-6.093,1,0.1,0.608,0.00000587,0.0842,0.304,170.205,4
spotify:track:2ETSln0Bo4ELK3F9TW2cUH,"Chân Ái","Chân Ái","Orange;Khói;Châu Đăng Khoa",2020-04-15,262826,0,false,,2023-01-25T04:07:42Z,"v-pop,hip hop việt nam,indie việt,vinahouse,lo-fi việt","Yin Yang Media",0.616,0.519,9,-8.627,0,0.032,0.487,0.0000279,0.453,0.576,113.952,4
spotify:track:4IWam1CO9DOqYNkiCsBnee,"Hẹn Em Kiếp Sau (feat. Duy Phúc & TiB)","Hẹn Em Kiếp Sau (feat. Duy Phúc & TiB)","Lã Thùy Trang;Duy Phúc;Tib",2019-08-28,208415,42,false,,2023-01-25T03:50:50Z,"v-pop,lo-fi việt,indie việt,tango,deep house,afro tech","Yin Yang Media",0.638,0.468,5,-7.011,1,0.0578,0.878,0.0000025,0.122,0.237,75.061,4
spotify:track:3tjCfzWW42G0oNA20GMz5N,"Phố Cũ Còn Anh","Phố Cũ Còn Anh","Quinn",2020-09-21,233846,0,false,,2023-01-25T03:46:42Z,"v-pop,lo-fi việt,vinahouse,indie việt","Zing MP3",0.485,0.177,3,-14.406,1,0.0454,0.84,0,0.293,0.271,128.538,4
spotify:track:3dvkpe9FEekxxgaQtxOHQI,"Mặt Mộc","Mặt Mộc","Phạm Nguyên Ngọc;VAnh;Ân Nhi;BMZ",2022-08-05,214293,52,false,,2023-01-25T03:36:38Z,"v-pop,indie việt,lo-fi việt,vinahouse","BMZ",0.599,0.727,4,-4.894,1,0.0783,0.668,0.0000258,0.102,0.697,167.979,4
spotify:track:0NOOpNzTcrgMiKigtt9hXa,"산다는 건","Lots of Love","HONG JIN YOUNG",2019-03-08,206251,0,false,,2023-01-25T03:26:31Z,"","Kakao Entertainment",0.53,0.765,11,-3.329,1,0.0492,0.431,0,0.215,0.492,107,4
spotify:track:3IP4qSMfGeqI2XqHFf25sj,"芒种","芒种","音阙诗听;赵方婧",2019-06-06,216000,64,false,,2023-01-25T03:15:36Z,"gufeng,c-pop,mandopop,r&b trung quốc","动听音乐",0.781,0.656,8,-5.862,1,0.031,0.723,0.0689,0.114,0.548,99.981,4
spotify:track:1mKDbug8bbfDmLe7I4CJpe,"Gác Lại Âu Lo (feat. Miu Lê)","Gác Lại Âu Lo","Da LAB;Miu Lê",2020-07-25,282628,55,false,,2023-01-25T03:11:50Z,"v-pop,hip hop việt nam,indie việt,lo-fi việt,vinahouse","Yin Yang Media",0.745,0.527,6,-8.09,1,0.0786,0.571,0,0.11,0.385,95.034,4
spotify:track:79GqAnQaIxxm4BCzXwEhps,"Phía Sau Một Cô Gái (feat. Soobin Hoàng Sơn)","Music Home Soobin Hoàng Sơn (feat. Soobin Hoàng Sơn)","Truyền Hình FPT;SOOBIN",2021-06-01,251231,0,false,,2023-01-21T11:12:28Z,"v-pop,hip hop việt nam,indie việt,vinahouse","Yin Yang Media",0.517,0.219,5,-13.287,0,0.0286,0.685,0,0.153,0.215,99.534,4
spotify:track:7clTWebfXxZG2lQYe24luY,"SLUMP (""Tower of God"" ED)","GO LIVE","Stray Kids",2020-06-17,134792,53,false,,2023-01-19T15:54:31Z,"k-pop,nhạc noise","Republic Records - Stray Kids",0.608,0.873,7,-3.844,1,0.168,0.166,0,0.493,0.655,160.048,4
spotify:track:4yosBfkEtlSLxH7n4PonsI,"TOP (""Tower of God"" OP)","GO LIVE","Stray Kids",2020-06-17,185552,53,false,,2023-01-19T15:51:30Z,"k-pop,nhạc noise","Republic Records - Stray Kids",0.615,0.941,7,-2.71,1,0.131,0.00316,0,0.237,0.247,97.924,4
spotify:track:0TK2YIli7K1leLovkQiNik,"Señorita","Señorita","Shawn Mendes;Camila Cabello",2019-06-21,190960,80,false,,2023-01-19T10:00:12Z,"","Island Records",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4
spotify:track:6MBrIGJZKNrpcTHrYASgr9,"Vì Em Vẫn","Vì Em Vẫn","Hari Won",2019-01-28,218400,13,false,,2023-01-19T08:23:44Z,"v-pop","Yin Yang Media",0.721,0.636,9,-4.984,0,0.0402,0.206,0,0.0846,0.477,109.994,4
spotify:track:02lp2xnAhewy8Svr6YtA2F,"Just like you wanted","Just like you wanted","Hari Won",2022-11-10,206293,14,false,,2023-01-19T08:21:04Z,"v-pop","krazysound",0.619,0.533,5,-5.485,1,0.0345,0.713,0,0.0868,0.521,87.761,4
spotify:track:4wKcqsZZz2tN4JV7WQfQ70,"Giải Kết","Hoàng","Hoàng Thùy Linh",2019-10-20,75434,30,false,,2023-01-19T08:20:53Z,"v-pop,vinahouse,hip hop việt nam,indie việt","The Leader Entertainment",0.533,0.573,4,-9.353,1,0.0362,0.86,0.838,0.169,0.141,100.146,4
spotify:track:7qiZfU4dY1lWllzX7mPBI3,"Shape of You","÷ (Deluxe)","Ed Sheeran",2017-03-03,233712,89,false,,2023-01-13T03:07:10Z,"soft pop","Atlantic Records UK",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4
spotify:track:6F5c58TMEs1byxUstkzVeM,"Roar","PRISM (Deluxe)","Katy Perry",2013-10-18,223546,72,false,,2023-01-13T03:05:32Z,"pop","Capitol Records (CAP)",0.671,0.771,7,-4.821,0,0.0316,0.00492,0.00000728,0.354,0.436,90.003,4
spotify:track:3dL29CCEwsajnouSJ4YZgY,"Best Friend","Best Friend","Lefty Hand Cream",2020-09-14,326086,0,false,,2023-01-12T16:35:22Z,"","Original Music Rights Management",0.594,0.755,2,-5.596,1,0.0309,0.338,0,0.388,0.593,115.028,4
spotify:track:5AqWV5AKCpdCQsJcfGzAxZ,"さくら 〜あなたに出会えてよかった〜","ii","RSP",2010-09-29,301493,33,false,,2023-01-11T04:48:36Z,"anime,j-pop","Sony Music Labels Inc.",0.64,0.718,2,-6.084,1,0.0399,0.311,0,0.501,0.693,159.989,4
spotify:track:33trzekKKMu53GJ5k9LtsA,"Windy Hill","Windy Hill","羽肿",2018-09-29,308918,0,false,,2023-01-11T03:50:34Z,"gufeng","看见音乐（北京）有限公司",0.585,0.381,11,-12.731,0,0.0301,0.843,0.793,0.0835,0.243,74.004,4
spotify:track:6e84beJLQrqddtiRe4w6Pj,"Mưa Rơi Lặng Thầm","Minh Vương M4U Tuyển Tập (Vol.2)","Minh Vương M4U",2018-10-19,234136,34,false,,2023-01-11T03:46:50Z,"v-pop,vinahouse,bolero việt nam","Sony Music Entertainment",0.585,0.569,1,-7.62,1,0.0307,0.11,0,0.234,0.611,112.014,4
spotify:track:3COirOtYDsypA6Bg7sCX3A,"Everytime We Touch","Everytime We Touch","Veronica Bravo;lost.;Pop Mage",2021-07-12,171864,0,false,,2023-01-11T03:26:00Z,"deep house","Magic Records",0.653,0.216,8,-10.203,1,0.0387,0.879,0,0.0982,0.467,117.688,4
spotify:track:5ZMDJIYgsZWHXw2ILFblva,"Thu Cuối","Tuyển Tập Yanbi Vol 2","YanBi;Mr T;Hằng BingBoong",2016-10-10,294948,52,false,,2023-01-11T03:10:06Z,"v-pop,hip hop việt nam,vinahouse,indie việt","POPS WORLDWIDE",0.443,0.717,0,-6.417,0,0.272,0.701,0,0.0855,0.649,75.96,4
spotify:track:2o4dDfLK6NVI7TjBm5VoMv,"Yêu Một Người Có Lẽ","Yêu Một Người Có Lẽ","Lou Hoàng;Miu Lê",2016-03-07,253524,60,false,,2023-01-11T03:06:09Z,"v-pop,vinahouse,hip hop việt nam","Onlyc Entertainment",0.784,0.538,2,-8.077,0,0.0504,0.569,0,0.146,0.692,127.923,4
spotify:track:6G5F6BsIuT4zpzILracNSa,"剛好遇見你","剛好遇見你","Li Yugang",2016-11-14,200019,0,false,,2023-01-10T17:37:08Z,"gufeng,mandopop,c-pop","大長城多媒體有限公司",0.582,0.489,1,-6.657,1,0.033,0.563,0,0.143,0.488,155.991,4
spotify:track:3QqaprfIRIwXJK3raoLRkh,"Không Bằng","Không Bằng","Na",2021-11-22,253090,48,false,,2023-01-10T17:24:56Z,"vinahouse,v-pop","ABC Records",0.694,0.241,3,-11.496,1,0.0282,0.919,0.0000227,0.118,0.331,109.933,4
spotify:track:1BEg2eXxm8lA8gHb9rw8k5,"WaVeStar","WaVeStar","WaVe;Arena of Valor",2021-10-21,320513,31,false,,2023-01-10T17:17:15Z,"c-pop","TiMi Studio Group under exclusive license to Unisonar Inc",0.349,0.387,10,-9.135,1,0.0309,0.908,0.0145,0.0779,0.232,130.149,5
spotify:track:4GK1GQjDZN7zFglMgJJ8wN,"Người Lạ Ơi","Người Lạ Ơi","Superbrothers;Karik;Orange",2020-11-10,217272,44,false,,2023-01-10T17:12:44Z,"v-pop,hip hop việt nam,vinahouse,indie việt","AMG",0.62,0.731,6,-6.079,0,0.056,0.221,0.00000152,0.105,0.351,131.945,4
spotify:track:6iXGivPFpsqKmrINhIbPvx,"Buồn Thì Cứ Khóc Đi","Buồn Thì Cứ Khóc Đi","Lynk Lee",2019-12-13,222314,54,false,,2023-01-10T17:11:24Z,"v-pop,hip hop việt nam,indie việt","Lynk Lee",0.704,0.542,2,-4.663,0,0.0307,0.476,0.000196,0.141,0.386,97.006,4
spotify:track:020UWYILXPAFwMztt1oarn,"lemon","2019cover","yurisa",2020-04-02,255021,48,false,,2023-01-10T17:04:04Z,"j-pop","yurisa",0.616,0.584,5,-6.377,1,0.0291,0.439,0,0.338,0.28,87.013,4
spotify:track:7ivpapC70hviRENXa4TYft,"Unity (Acoustic)","Unity (Acoustic)","SAPPHIRE",2019-08-13,180521,59,false,,2023-01-10T16:56:04Z,"","Sapphire Productions",0.536,0.404,11,-5.154,1,0.0289,0.827,0.00000164,0.112,0.179,114.962,4
spotify:track:6f3PqgUnPBAZs586AzVDZs,"Tiny Light (Jibaku Shounen Hanako-kun ED)","Tiny Light (Jibaku Shounen Hanako-kun ED)","Chiika Yamane",2020-07-28,304868,20,false,,2023-01-09T14:42:47Z,"","YamaChiika",0.436,0.543,0,-6.41,1,0.0314,0.0565,0.000004,0.0725,0.148,83.729,4
spotify:track:046BmJVCt4qOFnEGK7CZJK,"Phố Đã Lên Đèn","Phố Đã Lên Đèn","Huyền Tâm Môn",2021-03-21,286588,0,false,,2023-01-08T15:56:07Z,"v-pop,indie việt","Zing MP3",0.587,0.51,0,-7.369,0,0.0451,0.23,0.00245,0.256,0.222,169.94,4
spotify:track:17vw2n25C8g7KKCilJ3pER,"anh sẽ đến cùng cơn mưa","anh sẽ đến cùng cơn mưa","Hứa Kim Tuyền;GREY D",2022-12-16,261290,42,false,,2022-12-22T16:19:15Z,"v-pop,indie việt,hip hop việt nam","Yin Yang Media",0.672,0.461,0,-7.989,1,0.0324,0.888,0.00000114,0.107,0.395,123.97,4
spotify:track:67O8CWXxPsfz8orZVGMQwf,"End of Time","End of Time","K-391;Alan Walker;Ahrix",2020-03-06,187560,63,false,,2022-12-19T16:12:18Z,"","Kreatell Music",0.81,0.7,4,-5.664,0,0.0399,0.267,0.0000669,0.137,0.193,116.019,4
spotify:track:0ZP4bO2ywAv44HiEzzHaq5,"Ngày Mai Em Đi","Ngày Mai Em Đi","Lê Hiếu;SOOBIN;Touliver",2017-08-02,218400,57,false,,2022-12-16T08:53:30Z,"v-pop,indie việt,bolero việt nam,hip hop việt nam,vinahouse","Space Speakers",0.716,0.549,0,-5.086,0,0.0304,0.507,0.00000156,0.164,0.556,100.01,4
spotify:track:5yFdpFlhE4vdcnjpDgSFiO,"Thầm Thương Trộm Nhớ","Thầm Thương Trộm Nhớ","Miu Lê;Hoàng Dũng",2021-05-27,183092,11,false,,2022-12-16T08:02:18Z,"v-pop,hip hop việt nam,vinahouse,indie việt,lo-fi việt","W Media Entertainment",0.766,0.477,5,-8.147,1,0.0282,0.72,0.00547,0.541,0.62,96.987,4
spotify:track:1Z8tXtosdqpnNWipIhfMv3,"空は高く風は歌う","OVERSKY","Luna Haruna",2013-08-28,270720,43,false,,2022-12-15T15:42:20Z,"anime,j-pop","Sony Music Labels Inc.",0.507,0.595,0,-4.783,0,0.0246,0.389,0,0.301,0.477,95.987,4
spotify:track:5PleYXHjjFbeSsF8U1zFH6,"906090 (feat. Mew Amazing)","CONG","Tóc Tiên;Mew Amazing",2022-11-01,208767,28,false,,2022-12-10T09:34:26Z,"v-pop,indie việt,hip hop việt nam","Yin Yang Media",0.88,0.61,9,-5.513,0,0.0815,0.191,0,0.059,0.661,146.003,4
spotify:track:2IggMTlkERCVSYu2OIiG49,"No Boyfriend - Original","No Boyfriend (Original)","Hoàng Yến Chibi",2018-07-09,218400,35,false,,2022-12-10T09:30:33Z,"v-pop,hip hop việt nam,indie việt","Music in Air",0.726,0.83,5,-2.745,0,0.0325,0.387,0,0.0679,0.447,99.991,4
spotify:track:1XgRmSmYdpdiFsiri9zj3h,"フローリア","フローリア","Tomohisa Sako",2017-05-09,268666,0,false,,2022-12-09T16:36:36Z,"anime,j-pop","Sony Music Labels Inc.",0.403,0.656,6,-4.603,1,0.0297,0.114,0,0.129,0.532,182.167,3
spotify:track:7Jx3AwgW5kt3V2WudlKaLK,"remember","Remember","Uru",2018-10-30,347106,0,false,,2022-12-09T15:01:27Z,"j-pop,anime","Sony Music Labels Inc.",0.5,0.504,0,-6.742,1,0.0336,0.311,0.000105,0.138,0.161,75.05,4
spotify:track:3B1EQrVkFiaHHTFbspLrwX,"White Love","White Love","ClariS",2022-11-24,336848,16,false,,2022-12-08T03:49:50Z,"anime,j-pop","Sony Music Labels Inc.",0.654,0.798,6,-3.731,1,0.0317,0.496,0.000186,0.367,0.417,111.001,4
spotify:track:1w0S4hzKcwBK5UihESS9Sq,"フタリボシ","7S","Kuroneko;Kashitaro Ito",2016-11-23,301226,24,false,,2022-12-08T03:43:01Z,"vocaloid,anime","Sony Music Labels Inc.",0.556,0.883,8,-3.872,1,0.0463,0.01,0.0000143,0.255,0.51,122.017,4
